TSNE1,TSNE2,Labels
36.455967,-20.407635,9
-90.65389,21.334482,6
20.053316,8.362399,5
-23.337784,-17.494701,3
31.304855,16.046362,5
-14.97081,-34.54718,7
-12.3995285,-14.747661,3
-77.30614,-21.124636,2
-9.896513,-21.054264,3
49.543888,-26.989513,9
-35.15812,-32.408344,2
28.099432,-59.65958,9
48.235905,47.771355,4
-30.536732,-26.801786,3
23.947132,10.819288,5
-97.26388,-20.17647,6
48.776176,39.11436,4
82.315025,29.463642,4
-27.901142,5.460957,3
-28.61766,-16.48408,3
-46.423355,-40.001095,2
10.024046,-45.583054,7
90.056076,-30.927364,1
-86.4085,-15.428092,6
31.565617,73.02344,8
36.06712,64.92276,4
-9.22796,-17.326397,3
45.370617,62.184093,4
43.228027,-29.188807,9
36.684246,37.464737,4
44.322655,73.10317,4
87.23153,41.18898,4
30.530514,-7.846956,5
-54.47937,-26.382433,2
69.241196,5.4657354,1
-50.42048,4.6136622,6
54.245068,-46.827103,9
55.488285,15.209862,1
-38.94952,-21.567616,3
-60.95214,-23.115978,2
10.418557,8.2857485,5
6.841027,11.2520685,5
60.348198,30.926968,4
21.653856,12.537471,5
94.586945,-34.461338,1
-47.888832,-56.800167,2
53.91133,-48.99511,9
-65.07837,32.838917,0
37.442776,-30.683565,9
34.04639,15.937089,5
-50.77494,34.555798,0
-50.86637,-33.281673,2
55.280968,54.906025,4
25.51599,44.29104,8
-4.78934,0.61097616,3
-37.921547,-61.413094,7
81.46361,-21.503763,1
19.817982,30.183495,5
34.111763,33.548477,4
-29.546247,71.32712,0
-79.38754,2.8321733,6
-16.41761,-9.498333,3
-77.73469,-58.80581,2
-56.325317,-18.73967,2
-17.990538,34.93675,0
33.99364,18.637373,5
-31.681652,-22.65656,3
21.807688,23.524727,5
87.64117,-33.768864,1
45.88928,38.676105,4
-54.6155,33.54888,0
-42.199635,-56.153458,2
66.08546,8.712457,1
64.56088,34.089172,4
61.09538,48.8286,4
3.9735947,-14.2071705,3
9.354933,-12.8308,5
38.35936,-49.336407,9
-16.959816,38.74017,0
-77.9461,-59.223907,2
-18.542397,-32.250813,7
5.1550694,24.763288,8
84.20059,-9.62699,1
46.37232,6.068449,5
-46.827328,-32.21078,2
47.945347,-48.559036,9
-67.30954,-11.035162,6
-28.45243,65.323135,0
39.443825,4.9372873,5
-8.109783,-7.7073503,3
103.274635,-18.400436,1
33.503216,-43.883587,9
79.100685,53.045963,4
50.56213,45.25158,4
-15.036247,42.280647,8
-16.15334,-56.489204,7
50.217857,-17.62246,9
-2.173038,-56.71607,7
38.23873,-42.551105,9
17.820566,25.669529,5
24.239101,63.7171,8
-46.69203,34.041157,0
-33.41704,61.727753,0
-31.448141,54.578545,0
-2.6233034,-18.264378,3
-86.206215,-17.585775,6
-8.790536,34.03258,8
41.722485,46.326916,4
-3.481124,61.447773,8
7.679388,5.4948425,5
-34.761143,58.600525,0
58.04486,41.34387,4
74.91421,18.32501,1
0.3990652,-82.442,7
78.305016,53.147057,4
-18.181452,-69.09742,7
62.360317,15.731231,1
-47.530933,48.54788,0
11.404198,40.620247,8
-2.960296,-24.674198,3
-55.476868,26.578413,0
23.296179,-31.188707,9
70.22657,22.126299,4
-86.93246,-15.518058,6
60.027477,55.09808,4
-80.927635,33.05712,6
22.892328,36.752533,8
-41.966644,12.570254,0
-48.96645,-7.360628,3
69.897835,18.166645,1
-20.487165,-48.97264,7
-21.535467,-54.084732,7
39.90808,-15.867958,9
-31.809002,40.395226,0
30.042557,-9.600423,5
52.15018,61.413494,4
67.90499,17.21314,1
-12.777611,-16.41459,3
21.656258,37.68572,8
69.602196,27.016596,4
-69.73027,41.53786,0
35.77526,-29.784176,9
43.99138,12.504774,5
36.303204,-24.846289,9
-56.473488,-5.0621104,6
-32.288696,-22.677876,3
31.8254,17.017624,5
17.81331,-57.874126,9
-19.415888,39.618793,0
-79.91006,22.661896,6
15.747036,50.37935,8
-4.0535417,-8.561721,3
-99.25574,-10.383396,6
62.061806,-48.83203,9
-87.41314,-31.45191,2
15.1864605,73.03492,8
6.869818,32.363,8
69.87772,39.66931,4
-48.270473,-14.423515,3
-93.3108,-34.1394,2
31.766537,-30.416603,9
-70.8762,-26.028128,2
31.354965,5.9672165,5
3.277799,-2.1824472,5
66.05221,52.223564,4
48.80624,25.632254,4
-69.197495,-24.552458,2
84.36019,-36.98963,1
30.77439,45.54234,8
56.752625,15.650949,1
47.150646,-52.428925,9
24.342684,4.471757,5
-29.552792,67.220474,0
49.30669,-20.85039,9
7.919,-4.362137,5
-42.38343,-69.02624,7
18.013453,42.973015,8
-45.45604,23.584675,0
0.80298585,-72.97273,7
15.812645,50.564266,8
-18.255035,-15.632547,3
-15.946203,-39.434395,7
-6.0267215,-10.108337,3
-16.593784,56.51343,8
6.2318096,-26.540333,7
87.980064,17.264082,1
54.29166,28.533243,4
-24.63299,-42.30728,7
20.353655,54.12438,8
46.710728,36.756786,4
38.688705,-52.63804,9
-3.43899,65.72235,8
-82.923676,4.942621,6
17.579582,-7.4056244,5
-82.69449,-8.204206,6
23.80641,-37.737446,9
21.828157,-14.390795,5
-37.059444,27.174007,0
61.65665,70.7728,4
-21.936203,-9.696914,3
66.69211,6.017279,1
-7.127634,26.287733,8
22.919226,-43.724373,9
82.93944,13.473513,1
-23.798094,69.455605,8
5.1783705,-18.643078,3
9.793182,21.484259,5
7.967116,-41.273804,7
-17.890223,45.31789,0
-27.36265,-18.255772,3
66.783455,-0.13506152,1
69.61782,29.203197,4
-80.415054,-33.85664,2
51.374928,-12.288028,1
15.004886,49.805794,8
3.5422196,1.9579686,5
-40.929707,19.327953,0
46.63114,-63.739563,9
66.60511,67.267105,4
90.60448,39.69768,4
-41.961372,-32.57587,2
-74.09687,-27.09337,2
87.572495,-20.462938,1
52.364983,6.716203,5
84.76202,27.927984,4
58.372353,3.9841368,1
67.99127,10.334244,1
90.10761,2.576925,1
66.57039,63.830753,4
-1.7010821,-24.126278,3
-26.622896,-25.09012,3
51.624985,-67.76225,9
33.33553,66.61373,8
74.60459,16.105549,1
74.31172,10.375018,1
-6.6985626,-26.806284,7
-69.15777,-31.474531,2
34.78712,45.67567,4
1.3698028,-11.638179,3
36.599335,-24.489521,9
-8.145398,6.425826,3
-22.251848,-27.385515,3
9.056593,30.721994,8
-56.396267,-19.705359,2
-22.23733,7.0480466,3
19.950422,30.524433,8
-39.01829,-51.740055,2
-64.209816,-31.282694,2
-42.631996,52.62293,0
-63.87414,15.738054,6
-65.68909,20.377876,6
-12.446631,-31.074942,7
-2.5701663,-35.554607,7
64.25953,10.0856495,1
13.000862,68.797134,8
17.254335,-63.72528,7
-66.54616,15.501658,6
56.303448,57.062294,4
-73.935875,12.362424,6
32.864243,-17.569351,9
-79.402145,-1.9998109,6
-37.89533,-32.583042,2
27.32511,9.1835375,5
12.412344,66.93261,8
9.279185,-31.424664,7
32.894436,-13.587082,5
-39.051815,-61.736107,7
-18.372484,-49.708183,7
86.3441,9.992771,1
26.988277,29.181767,5
-77.88102,-46.666042,2
-0.7901001,0.017190741,3
-15.067898,1.294551,3
-56.670727,-53.40159,2
84.92266,4.1461177,1
44.557396,1.3160354,5
-28.858997,66.6395,0
54.5463,-14.43797,1
12.835779,-39.832558,9
84.09244,7.0929174,1
-61.41675,-51.742916,2
-59.750744,-37.160152,2
6.513479,-7.28374,5
-66.79573,10.95759,6
64.058395,9.513909,1
-31.366562,40.540012,0
-13.780063,13.623936,3
53.54815,52.168392,4
90.388306,1.8259535,1
-30.89059,33.629696,0
48.183285,-51.21255,9
-82.42764,17.447731,6
20.644873,-50.503773,9
-34.900253,-30.116602,3
16.15093,-0.6404533,5
85.898476,-35.76946,1
-38.219658,11.093417,3
30.797888,38.93434,8
-28.803467,59.56459,0
2.9150236,58.01494,8
31.389492,-11.984085,5
-50.457733,17.86425,0
19.99138,61.243057,8
-67.38393,-15.657251,6
24.70058,-9.156956,5
-51.06376,2.0795658,6
6.925664,-35.067,7
-30.840242,-68.27596,7
58.423206,42.731052,4
84.37672,53.245453,4
49.31082,-5.1106763,5
40.52187,68.39733,4
-43.042168,14.513052,0
32.874382,-13.598865,5
21.580675,-17.371105,5
18.345451,-18.759283,5
-5.980951,61.248745,8
89.72543,2.8947532,1
75.126015,-25.083227,1
81.64099,-5.9486985,1
-14.927493,26.373554,0
71.820946,61.41184,4
17.11865,-25.790762,9
-90.19621,-18.228735,6
8.442612,16.620735,5
51.542545,-0.3844359,1
39.406693,-11.922329,5
-29.201681,54.439606,0
7.645491,25.689224,8
-34.71734,62.53065,0
69.650566,14.854453,1
103.85357,-17.994558,1
39.617596,-8.337633,5
-77.78945,-63.712933,2
11.988729,0.06033881,5
-81.82763,-0.32274055,6
-22.729967,-9.469522,3
-52.750507,27.826155,0
17.051924,51.657867,8
20.319855,-44.080654,9
10.889856,-36.99936,7
-70.11264,8.136099,6
-30.96443,-32.318207,7
58.756603,-2.122336,1
70.25564,44.885113,4
50.292656,24.860657,4
48.92876,44.275715,4
42.243393,17.057076,5
67.532455,47.22183,4
-90.244896,-3.7960424,6
88.977425,48.465412,4
73.39905,55.653,4
-88.40104,15.43243,6
-21.143972,46.515945,0
-17.33399,-29.106163,7
-75.667046,26.040007,6
-59.48388,46.748333,0
-34.651722,34.26526,0
55.138687,-0.14721316,1
-6.838938,-46.570763,7
-9.161847,-63.015125,7
13.099683,62.347397,8
-88.66945,8.877913,6
-86.718636,-33.7788,2
-86.23674,7.9283137,6
-91.11399,-2.161988,6
-46.413765,-34.27024,2
6.589928,60.6735,8
67.4859,-9.78951,1
-48.270584,-49.67574,2
76.89821,37.05642,4
9.064147,-24.7089,7
-64.40282,41.527306,0
29.956263,-46.222267,9
-30.56721,-63.409397,7
33.64927,4.8768306,5
8.809599,-66.34786,7
28.470175,-58.39279,9
-55.82032,13.864962,6
-32.732258,-10.606907,3
-80.31639,-6.2110786,6
67.26201,-43.176147,9
-76.59989,-45.980328,2
-59.795532,-49.633423,2
-17.762323,-33.756073,7
37.92748,64.2621,4
-79.73471,-36.40476,2
49.02329,2.2200415,5
57.383118,35.918915,4
58.98394,20.234146,4
35.290623,-26.080076,9
-65.670715,14.116161,6
40.005608,26.808258,5
89.99416,40.439453,4
-83.34399,-34.28974,2
-38.07941,13.05619,0
-48.307022,-5.0922656,3
-12.575582,-59.979313,7
91.4573,-24.080744,1
-1.1929002,7.668324,3
-18.758228,-2.7766538,3
-20.092855,11.09972,3
-68.690414,-20.51273,2
-38.405113,-19.773008,3
-6.4517713,-22.039927,3
30.04067,54.888622,8
23.17006,-15.972889,5
74.72933,-24.848024,1
51.427254,-49.69999,9
51.961063,73.23231,4
-14.333443,65.04599,8
-1.006102,5.8250933,3
33.15728,12.729341,5
75.521225,47.34256,4
-82.22801,39.663303,6
-86.55135,29.298738,6
-96.60173,16.19231,6
18.38313,-69.16732,7
5.656789,28.56446,8
64.57914,50.54087,4
91.609436,-27.846193,1
-19.922226,-24.630983,3
-16.667116,37.658527,0
41.94621,71.07875,4
57.285007,41.985065,4
-31.052254,-31.286058,3
-51.510883,18.188335,0
-67.72265,-18.595049,2
-36.558884,31.067434,0
41.83894,22.626135,5
-25.386292,-56.345993,7
-8.962183,53.871925,8
-59.01998,27.674286,0
36.77172,-57.455265,9
68.17897,-41.337986,9
26.739859,32.728733,5
-35.463066,-52.130863,7
-72.82238,29.329573,6
69.004295,-39.31422,9
59.033684,66.69807,4
22.389965,33.993057,8
-96.44897,-19.467909,6
46.37182,35.453682,4
-9.7387705,-60.354156,7
-49.37953,34.693195,0
13.097309,8.411409,5
-67.65458,7.282133,6
-72.22447,23.7241,6
-55.80014,54.077682,0
-39.578655,-24.083681,3
32.891438,-22.568611,9
41.859814,49.293846,4
-69.05435,26.418594,6
-85.37533,-30.4545,2
-39.414135,-52.972687,2
96.301056,-8.5745945,1
-33.007748,31.246645,0
71.34695,29.59414,4
30.781908,43.33641,8
3.9503589,-31.945568,7
-85.27156,-3.1239414,6
-10.5719595,23.757685,8
69.25144,15.909133,1
5.005522,18.418406,5
13.415262,-5.3345494,5
49.349434,-9.037009,1
57.416393,67.257965,4
13.864338,-22.097097,9
-89.713776,13.259566,6
39.901943,-54.198124,9
33.382282,-63.867924,9
63.585827,-10.347551,1
6.023311,-58.777985,7
-26.424025,-73.451164,7
-6.5497227,-11.347348,3
48.59839,32.039024,4
-36.521603,-38.98437,2
15.93497,6.7675433,5
2.3358357,-28.76602,7
3.600632,1.9005009,5
-69.82753,7.273455,6
9.184959,62.561802,8
37.903397,-68.6188,9
16.99827,-53.14374,9
-72.5011,-32.961624,2
75.17738,-10.785451,1
7.9076877,-58.183235,7
-32.37767,-49.044483,7
66.043335,52.472214,4
-23.02114,-9.383162,3
-55.818336,-65.63732,2
89.266655,17.776484,1
49.476112,-60.778427,9
71.15091,3.9572392,1
15.216461,-37.256866,9
30.62433,21.041388,5
49.132607,-26.271753,9
-57.382816,4.746316,6
-40.934334,-48.779285,2
-28.727804,-72.0761,7
-89.89852,9.679574,6
9.441675,-13.718088,5
-5.2587056,10.443302,3
66.35112,8.118705,1
5.651331,32.93969,8
-78.88115,-11.327853,6
-46.54385,-17.14811,3
-42.005337,12.6876545,0
-99.36055,-20.296803,6
-9.816702,8.287984,3
19.912312,68.84799,8
51.140617,36.20884,4
61.48281,-9.715666,1
38.7218,7.2818823,5
25.713034,20.672794,5
-59.609802,-60.25825,2
36.175785,37.80494,4
-48.38549,10.4600725,0
-19.82753,-56.428547,7
51.267483,14.547655,5
-76.29307,37.633,6
-62.902836,-6.7013693,6
26.214767,2.5717986,5
27.857388,-35.89166,9
-66.30777,-36.197304,2
-44.6286,59.52453,0
-12.337872,44.50858,8
-82.163895,-53.87413,2
59.57728,-36.798866,9
-17.86887,52.10914,8
85.93388,24.551544,1
-64.12426,-22.551088,2
-17.683964,46.36061,8
26.134197,-12.015856,5
16.364588,-42.59312,9
88.090515,-23.158047,1
71.464386,40.54579,4
32.066895,-22.345882,9
-58.762844,-15.568675,2
-1.918985,-63.11715,7
4.6709213,-1.566975,5
36.206123,23.3704,5
6.4901724,59.19273,8
1.9185138,-76.182144,7
-54.749393,-43.930862,2
88.00938,34.294178,4
-2.5499718,-28.568312,7
-47.677994,-41.40451,2
43.952827,47.136654,4
36.00949,4.7673974,5
33.874283,53.177773,4
39.348976,-21.118689,9
-79.38776,-7.8100934,6
26.2857,-18.266487,5
-7.303776,45.475376,8
-91.83744,-3.748776,6
-0.38278872,-4.033011,3
-49.936317,-47.30437,2
-93.11677,17.451267,6
13.061883,70.32255,8
-83.77777,7.2495904,6
-8.774089,-53.303127,7
39.889847,7.3678985,5
83.834114,-19.298347,1
-27.542898,-15.316804,3
44.67202,-34.925274,9
-52.996254,14.66049,0
3.218169,-70.70509,7
-39.20485,-33.840664,2
0.5513114,15.541744,5
50.012394,55.915867,4
-2.7264664,-23.144352,3
56.718414,52.453682,4
-49.109283,59.50725,0
46.644306,53.456837,4
-11.089215,-49.414646,7
28.791159,1.2155287,5
-52.93895,-36.855198,2
-79.33133,13.392963,6
-94.56809,-28.358126,2
14.776739,2.5413578,5
-21.459885,-54.08467,7
7.566843,13.274653,5
76.197655,29.687084,4
47.57935,-6.484039,5
28.600773,-32.729996,9
-49.6524,53.288574,0
-37.26406,-33.830124,2
-47.518143,-1.4970042,3
-14.561851,56.166004,8
66.71968,64.40495,4
44.99337,9.1981535,5
90.12612,36.28506,4
12.784542,63.519394,8
95.76233,-10.262517,1
79.21783,31.181124,4
60.115833,-13.662011,1
13.9038315,-1.64378,5
-43.608986,-56.551468,2
93.438934,-15.840486,1
52.91617,-9.968773,1
5.2033396,-54.598827,7
-83.22414,-16.784811,6
-8.16081,-2.9612515,3
39.522533,10.325977,5
10.676216,75.04719,8
-2.5868433,29.30935,8
36.860657,32.868855,4
57.89701,-19.570951,1
-2.4626718,20.280859,8
-61.97836,20.365522,6
78.50501,21.195656,1
71.98139,14.973437,1
26.076553,-38.64838,9
-29.843897,-46.668148,7
-81.47853,-1.6904169,6
84.17503,21.524843,1
76.01106,-26.951677,1
56.26443,10.956439,1
23.157494,59.847008,8
8.717064,34.89072,8
-13.493126,39.739502,8
58.76879,57.559555,4
47.731228,45.54075,4
75.60048,50.89699,4
-41.489998,45.744015,0
-60.33956,-27.905653,2
-8.947251,31.199123,8
45.4327,71.12788,4
78.29981,45.438873,4
76.48381,27.595451,4
27.031147,25.419489,5
-75.512955,-9.264775,6
93.91934,-35.001976,1
-59.632286,32.43693,0
-50.866375,60.74735,0
-31.913393,-55.53974,7
92.58305,-29.476856,1
-32.81191,65.80524,0
-65.99681,17.41946,6
2.76799,-55.80615,7
-36.91907,17.56597,0
90.6323,0.40532228,1
61.578724,-41.836452,9
41.200687,45.53844,4
50.794937,-61.898136,9
-64.22623,48.654,0
-4.1595635,47.57402,8
-28.359455,48.588177,0
-4.085987,-11.3345,3
90.61723,0.82894117,1
13.889912,-64.68377,7
-17.661928,-8.331482,3
61.874012,66.48221,4
68.22871,1.1140403,1
90.24037,18.202538,1
35.07905,-13.264556,5
32.824844,-17.477545,9
-31.186724,56.08232,0
106.76034,-16.469843,1
78.41487,54.545193,4
-10.186351,-25.955671,3
43.506096,-24.42046,9
51.388515,20.773108,4
13.199838,10.242283,5
-13.121287,43.89611,8
-74.444,-32.730682,2
5.5228715,32.408836,8
23.425705,-35.167614,9
-40.399017,17.772371,0
-16.06916,-56.77071,7
52.05896,73.819374,4
-7.2568903,-25.981245,3
-18.137789,2.2386768,3
-57.163284,-40.902668,2
-78.76429,-34.68925,2
-48.44877,-56.642933,2
2.532394,-9.174749,3
81.19827,13.930843,1
-83.2542,0.08774312,6
-69.30004,-13.51889,6
-85.09089,-2.6233947,6
42.56253,-15.140609,9
75.33999,17.216757,1
-53.401062,6.9528637,6
-81.045845,31.369965,6
-39.166153,7.1863413,3
52.446533,29.615181,4
-41.538464,-44.403034,2
-17.226381,-56.24436,7
20.28592,27.304815,5
-16.67724,-0.83915854,3
-20.218216,32.210217,0
27.532473,-33.926033,9
-81.59858,15.671916,6
81.99378,-9.739191,1
8.269414,-58.486595,7
64.509705,34.213825,4
-47.606457,-34.548214,2
74.75967,-29.96313,1
-27.755787,-43.040665,7
46.744923,16.533344,5
11.659925,32.626812,8
51.604507,-67.79327,9
-67.17348,46.430782,0
-40.922054,-21.544823,3
-72.65856,0.24556668,6
-80.38593,-36.944393,2
-95.15401,-6.239052,6
38.060394,16.755692,5
-19.98899,62.604576,8
-78.65996,-59.385853,2
19.892097,20.610373,5
-20.207228,11.1989,3
-28.015755,-32.093124,7
-50.926235,-44.381405,2
45.702698,-9.042836,5
10.840115,64.24395,8
-7.87071,49.042614,8
-52.76653,3.4329643,6
-81.27336,9.433882,6
-87.07884,28.106129,6
53.08319,31.290413,4
47.250057,-12.285371,5
35.83744,50.931713,4
-10.372719,-44.37984,7
82.07286,12.526226,1
-60.01798,-27.098614,2
-70.1784,-48.69608,2
28.56043,4.8032627,5
-12.807662,-68.65606,7
60.443447,-47.70583,9
-1.2197634,-46.33534,7
46.41839,-30.012295,9
-30.186966,-43.612747,7
20.038305,-46.05124,9
32.3996,66.68989,8
-22.755108,70.93218,8
20.29158,-35.227463,9
-83.63641,37.58583,6
80.01306,-23.38073,1
30.985186,-10.905721,5
-68.11778,23.561438,6
70.66788,-24.401325,1
-100.16374,-3.9023116,6
12.922925,-29.048132,9
16.567017,-14.952607,5
-75.81122,25.601486,6
74.87801,18.170124,1
36.860165,36.516712,4
34.080036,-40.651012,9
-81.89986,25.795763,6
64.91428,61.958843,4
61.964947,-15.198117,1
-8.745914,56.681644,8
-10.70277,-6.6732125,3
4.3470087,-19.213987,3
-68.38948,-27.556625,2
-2.1559749,54.73592,8
-18.478203,25.85289,0
-75.30236,-20.781515,2
25.35907,7.1029425,5
-16.139278,0.39974913,3
-60.73159,25.07979,0
-25.817772,10.733313,3
9.136928,16.504663,5
43.408634,-18.990742,9
-87.01951,-37.13259,2
-32.441113,14.00918,3
-55.2247,5.796072,6
-41.753963,-52.020706,2
57.17792,-56.772568,9
-20.200897,-65.14543,7
-65.03273,-19.524864,2
-87.977516,-45.552635,2
16.267946,38.701702,8
-69.959404,8.0357275,6
-74.63914,23.605438,6
-96.76285,-4.6706195,6
37.0719,48.210278,4
-86.61195,-17.870073,6
12.409546,49.739376,8
-0.26860037,53.15145,8
55.54589,-30.170223,9
56.511353,-6.5456753,1
-59.032734,-54.215897,2
66.60194,-6.4619875,1
-88.14227,-52.392887,2
81.17184,53.260845,4
78.018936,11.198693,1
-26.211668,20.985537,0
40.263325,-6.1719823,5
45.60499,28.245846,4
76.20884,35.04615,4
21.58695,-58.147705,9
20.463512,-20.731604,9
17.305475,-25.476858,9
-61.74755,-28.370491,2
-35.81658,-67.76174,7
15.5056505,-2.3232937,5
-59.89126,48.295513,0
-31.85962,3.9888775,3
-18.612534,54.56811,8
-20.259592,-39.567245,7
-83.67481,-41.798954,2
6.8715763,-30.99618,7
20.919147,31.414068,8
66.19368,6.8848166,1
-36.922955,-20.782066,3
-6.0936847,-44.57903,7
27.564135,-27.122976,9
38.324055,-30.226774,9
-23.61558,-58.298668,7
52.770573,-4.359365,1
-59.195457,-58.848213,2
-86.08177,24.399668,6
-56.69474,-12.111882,6
18.461626,-54.292885,9
88.23186,10.869434,1
73.449135,0.37117454,1
1.8277291,-44.54291,7
2.993814,58.285427,8
15.668561,27.931276,5
-27.599447,-18.251242,3
-41.080387,12.711192,0
38.470966,56.46495,4
-12.207304,2.0574117,3
45.758957,60.49188,4
39.14016,57.58708,4
49.412487,28.56599,4
-18.08281,-12.740963,3
-92.906,-10.201656,6
-5.3031683,-12.8597,3
-35.481308,7.592282,3
-45.566643,-59.225143,2
-5.675759,-62.821327,7
-29.88401,-5.174859,3
37.439083,40.88028,4
43.213726,59.928497,4
41.601055,39.68647,4
-47.747513,43.083855,0
-36.983482,-2.3925002,3
-38.45674,-19.638676,3
21.287926,7.019248,5
11.209914,-64.97572,7
61.359962,9.598567,1
-18.767025,35.928288,0
47.41942,8.490349,5
7.1676917,-35.29847,7
-9.878021,-13.613059,3
-17.786272,42.063774,0
-37.45182,45.622456,0
37.482395,-36.882786,9
8.097521,62.46033,8
-23.025583,-4.7748394,3
-29.092829,-41.74923,7
18.978642,-45.44925,9
39.38829,-51.817974,9
49.73049,-53.75869,9
-46.348118,19.116106,0
-61.272472,-25.390003,2
48.845222,-4.8914204,5
28.744009,2.9754562,5
49.35488,28.929188,4
2.5261943,-40.386253,7
-82.88228,-45.26773,2
71.215744,-36.827026,1
16.634302,68.60796,8
-79.18665,-55.163567,2
-43.081417,-11.836849,3
-35.20085,38.99386,0
46.23407,51.10871,4
-47.511074,-31.242771,2
-10.873784,56.81398,8
38.73533,-54.584763,9
-5.997526,-75.15485,7
-38.71292,-31.887344,2
-9.807086,34.86914,8
-5.0314155,3.892043,3
-8.11131,-33.08643,7
4.8590407,5.4000387,5
-12.19105,41.356895,8
51.514267,14.201913,5
-61.7425,-6.2468905,6
83.74691,-17.911245,1
-47.6029,-45.39813,2
-2.7201097,17.61049,3
-9.76822,17.381422,3
73.73753,56.629173,4
54.82354,56.97531,4
68.51569,18.316565,1
-55.413742,31.406075,0
23.977228,18.356543,5
49.46432,18.132484,5
-55.993332,-15.030738,2
-79.078285,-23.852785,2
33.61997,-60.932484,9
63.42264,25.598019,4
42.74532,-70.12112,9
82.35589,13.445837,1
-34.633335,-48.258854,7
-65.229126,-63.72905,2
-49.27594,34.088093,0
42.268723,-57.643627,9
61.509342,-3.756883,1
-33.66199,-51.137333,7
65.3435,43.873016,4
1.1530728,65.36068,8
27.19685,-34.201008,9
-3.6090798,14.797472,3
-62.402237,-17.00141,2
-2.4795623,54.150528,8
78.66468,-9.65557,1
46.675426,-24.815912,9
85.56719,10.734566,1
10.461594,29.422537,8
70.16561,6.9256654,1
44.685608,73.95082,4
-9.348085,-63.413048,7
55.00038,25.79829,4
-54.105934,-39.28149,2
-83.97143,29.941477,6
-5.614811,-49.659634,7
89.10461,-37.340527,1
-62.09843,-38.37828,2
84.01414,45.110462,4
33.724445,-52.28015,9
76.18993,-40.26419,1
14.333551,30.864008,8
12.085446,-2.6487536,5
5.9596076,-38.74412,7
-48.36076,58.44712,0
38.52973,2.322857,5
-48.1587,1.3597689,3
73.82355,29.414665,4
50.252293,39.238064,4
-46.55543,28.290665,0
-53.868103,38.153854,0
-95.43308,15.484399,6
-78.22042,-46.45894,2
11.207018,25.402853,5
-1.7099006,72.91258,8
-18.514013,-13.6883545,3
-54.787807,3.2209206,6
30.817913,-25.621399,9
-89.21582,-37.121243,2
43.11082,62.87311,4
-27.426231,7.91605,3
46.50991,41.191628,4
12.273394,37.223656,8
-72.05677,1.2416235,6
-3.7200222,33.550613,8
-48.94059,40.834774,0
0.83375376,27.502806,8
-67.723175,-45.06432,2
-91.54068,-21.878223,6
38.49812,-27.108484,9
60.86005,-45.084934,9
-87.27946,-41.630856,2
61.38746,49.381943,4
43.25094,26.436167,4
20.366676,-48.0383,9
-39.80879,2.5837464,3
7.5903378,22.15466,5
-24.802887,-70.22245,7
29.767923,8.045538,5
-2.630695,37.61756,8
64.81116,14.551059,1
-64.24194,-42.663128,2
-62.51131,-10.313099,6
59.00333,51.05058,4
21.01858,25.189482,5
68.52953,8.160898,1
-67.43575,-7.0243983,6
54.505985,-31.504734,9
